match id,team1,team1_id,team1_roster_ids,team2,team2_id,team2_roster_ids,winner,winner_id,toss winner,toss decision,venue,city,match_dt,lighting,series_name,season,ground_id,team_count_50runs_last15,team1_winp_team2_last15,ground_avg_runs_last15,winner_01,team_winp_last14,team_avg_bowling_last15,team_avg_balls_faced_last15,team_count_4runs_last15,team_count_6runs_last15,team_avg_strike_rate_last15,team_avg_runs_last15,team_runs_consistency_last15,team_rating,team_avg_win_by_runs_last_n,team_avg_win_by_wickets_last_n,team_weighted_avg_win_amount,boundary_percentage,strike_rate_consistency,avg_wicket_count,avg_economy,avg_maiden
9027262,Cy,17653,2659243.0:2721627.0:2672214.0:3682160.0:3834361.0:8706179.0:6739830.0:1495731.0:3546297.0:8482788.0:3834319.0,Ad,17583,1945390.0:4949776.0:3069954.0:5764576.0:3935854.0:3913440.0:270262.0:3456424.0:6718438.0:8354835.0:7878765.0,Cy,17653,Ad,field,Hy Ol Ch,Christchurch,18-01-2022,night match,Sr Sh,2021/22,664,0.916666667,100,157.8333333,0,1.325581395,1.273768844,0.899658703,0.938356164,0.846153846,0.996381082,0.988655604,0.974759077,0.981324278,0.702702703,2.178571429,0.868,0.994202347,1.017969953,1.263157895,0.976161807,0.999851279
9433878,Sy,9876,6282856.0:1798705.0:2089079.0:4640824.0:3573723.0:2022957.0:1613919.0:7672657.0:2790675.0:7276380.0:6646940.0,Le,8182,4685568.0:2162782.0:82228.0:2827327.0:2672214.0:2450895.0:1837205.0:4425224.0:8055417.0:4012203.0:3312364.0,Sy,9876,Sy,bat,Od Td Mr,Manchester,07-07-2023,day/night match,Vy Bt,2023,538,0.941176471,0,151.2,0,1,2.432709233,0.85245098,0.961206897,1.247524752,1.217261066,0.869807195,0.854509243,1.247317322,2.456896552,0.75,2.1,1.048184886,,1.5125,0.918515675,1.023559322
9433640,Ne,8987,4003390.0:1749075.0:1626526.0:4172447.0:5516720.0:125915.0:130437.0:7507303.0:6019306.0:4420828.0:2904943.0,Le,8301,4873028.0:2340372.0:6003584.0:2658431.0:4887336.0:8845850.0:6342384.0:7161426.0:5528116.0:3673914.0:6081914.0,Ne,8987,Ne,bat,Ge Rd Lr,Leicester,20-06-2023,day/night match,Vy Bt,2023,1378,3.25,50,154.6666667,0,0.877192982,2.141412098,1.737297297,1.81443299,2.341463415,1.069255262,1.15056386,1.317272977,1.010088878,1.054380665,0.911764706,1.037201063,1.048405914,1.262345926,1.711864407,1.037131937,0.985074627
9085089,Ex,7258,3200973.0:6065548.0:5406064.0:5436878.0:6364588.0:5788320.0:3030733.0:4460154.0:1499868.0:7688848.0:5404440.0,Sx,9967,2263736.0:164233.0:8820496.0:4215098.0:74087.0:5554254.0:4411231.0:6311612.0:8006676.0:3214812.0:1471994.0,Ex,7258,Sx,field,Cy Gd Cd,Chelmsford,17-06-2022,night match,Vy Bt,2022,2239,0.461538462,0,137.5555556,0,1,1.426840634,0.848910752,0.684782609,1.052631579,0.973704373,0.743582173,0.737397266,0.980540227,0.767676768,1.017857143,0.836185819,1.00690095,1.170099477,1.283783784,0.9416482,1.008780332
9272724,Sy Ss,33956,7869987.0:1870357.0:3535783.0:41740.0:3063696.0:34061.0:8146998.0:4756982.0:2790675.0:8355808.0:49496.0,Sy Tr,33963,7572123.0:1539236.0:8183475.0:7534652.0:2335381.0:5788320.0:1612610.0:9070970.0:5509524.0:3497633.0:2437077.0,Sy Ss,33956,Sy Ss,bat,Sy Ct Gd,Sydney,21-01-2023,night match,Bg Bh Le,2022/23,937,0.916666667,80,149.3928571,0,1.973031871,3.815680545,1.177332305,1.120805369,0.802631579,0.893103607,1.069765216,1.120030408,1.17433291,1.702508961,2.53125,1.761376249,0.95223828,1.112705558,1.745762712,0.834878396,1.018064911
9407719,Pa Cs,48929,4403531.0:6282856.0:3406717.0:2231928.0:4167855.0:2486896.0:4888414.0:1858961.0:3747764.0:1711492.0:3373866.0,Pl Rs,48950,2089079.0:3009215.0:2162782.0:1837205.0:2252452.0:4887406.0:4239780.0:3845029.0:3872756.0:3794174.0:2654028.0,Pl Rs,48950,Pa Cs,bat,Bd Pk Pl,Paarl,22-01-2023,day match,S0,2022/23,7230,0.8,0,122.75,1,1.490196078,1.232041969,0.898243489,0.848623853,0.915662651,1.011297683,0.824757538,0.779471426,1.016809388,1.52,1.318181818,1.445378151,1.02609027,1.053370166,1.182926829,1.032639557,1.037756203
9085299,Ne,8987,4003390.0:1749075.0:3651472.0:34061.0:5516720.0:125915.0:7215284.0:7328110.0:130437.0:4420828.0:2083157.0,Dm,6838,7651650.0:3293520.0:3501889.0:6402374.0:3218340.0:4174932.0:2100524.0:6257698.0:3622807.0:5231218.0:3216569.0,Ne,8987,Dm,field,Re Gd Cr le St,Chester-le-Street,24-06-2022,day/night match,Vy Bt,2022,7286,2.666666667,100,158.4230769,0,3.335513407,0.758223684,1.298480786,1.322834646,1.533333333,0.909679868,1.02532171,1.247005439,1.053566548,1.259067358,2,1.3136,1.035441733,0.888716715,0.659793814,0.967734297,1
9680285,Da Aa,47508,5490596.0:4403545.0:4174134.0:4223883.0:3260564.0:2335381.0:8146998.0:5091806.0:5786836.0:8427978.0:5047300.0,Be Ky,49657,8438926.0:3585350.0:2104409.0:5490666.0:348361.0:2420788.0:3459623.0:6710850.0:2296195.0:6818776.0:2270519.0,Da Aa,47508,Be Ky,field,R Pa Sm Co,Colombo,14-08-2023,night match,La Pr Le,2023,7041,2,0,137.1666667,0,1,0.284030506,0.980046048,1.401960784,0.881578947,1.038104042,1.408407537,1.56868266,1.149253731,7.434782609,1.565217391,5.086956522,0.991562084,1.084504797,0.432835821,0.922294773,0.983091787
9457685,St Ss,45072,6930230.0:4403419.0:392062.0:4879426.0:3471761.0:392216.0:1634611.0:3373138.0:7976653.0:4012203.0:2104346.0,Rr Rs,35790,2104332.0:2083409.0:8127321.0:4230127.0:2875368.0:3061225.0:5831622.0:360086.0:7866522.0:6486416.0:7084930.0,St Ss,45072,Rr Rs,field,Se Ba Nl Sm Mr,Dhaka,14-02-2023,night match,Bh Pr Le,2022/23,14188,0.875,0,149.6,0,0.576271186,1.465660154,0.656944444,0.646666667,0.797101449,0.965432658,1.01463046,1.074155889,0.950523865,0.461538462,0.977777778,0.577114428,1.024127325,0.900671959,1.205882353,0.940751267,0.970615965
9085117,We,10576,5320118.0:3298427.0:1626526.0:7773338.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,Le,8301,4873028.0:6176246.0:6003584.0:3643870.0:2658431.0:4887336.0:3218291.0:7651657.0:8845850.0:5554142.0:5528116.0,Le,8301,We,bat,Ge Rd Lr,Leicester,17-06-2022,day/night match,Vy Bt,2022,1378,3,50,159.6818182,1,0.719803922,0.612734717,1.064655172,1.208333333,1.017857143,0.943637024,1.462986198,1.478892267,0.960584344,0.726744186,0.974358974,0.759259259,1.013677699,1.049397476,0.728395062,1.038213332,0.976744186
9407670,Jg Sr Ks,48922,1884973.0:313809.0:4170186.0:4888218.0:4739552.0:4159644.0:4172083.0:4165041.0:4690230.0:7968225.0:328607.0,Pa Cs,48929,4685568.0:6282856.0:2231928.0:3406717.0:4167855.0:2486896.0:4888414.0:1858961.0:4239794.0:1711492.0:3373866.0,Jg Sr Ks,48922,Pa Cs,field,Te Ws Sm Jg,Johannesburg,17-01-2023,day/night match,S0,2022/23,3569,0.75,0,164.5,0,0.33990099,1.679654614,0.979972376,0.831683168,0.987179487,0.881041167,1.106626295,1.082403822,0.99339207,0.815789474,1,0.854166667,0.998319846,0.83551035,1.068965517,0.936357714,0.96038961
9433647,Ne,8917,4873700.0:8040164.0:2286472.0:6640178.0:2157770.0:4645304.0:3648203.0:3216569.0:3636821.0:2082387.0:8040136.0,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:6060844.0:4517246.0:6005866.0:8907338.0,De,6698,Ne,bat,Cy Gd Nn,Northampton,21-06-2023,day/night match,Vy Bt,2023,1637,1.375,66.67,168.4,1,0.877192982,1.008701537,1.365853659,1.451851852,1.206896552,0.99088875,1.022621367,1.090739957,1.016284234,1.088737201,0.914285714,1.064769382,0.994481691,1.060391736,1.042553191,0.994699436,1.049186992
8950822,Ia,55,5043310.0:7422673.0:4497646.0:6521080.0:4377610.0:210328.0:3882850.0:2733380.0:2282125.0:4859490.0:3011735.0,Sh Aa,34,2654014.0:2604825.0:2294823.0:2364543.0:2252452.0:4171859.0:1858961.0:3851518.0:1874081.0:3373866.0:2654028.0,Sh Aa,34,Sh Aa,field,An Jy Sm Di,Delhi,09-06-2022,night match,Sh Aa tr of Ia,2022,2344,1.222222222,0,135.9666667,1,0.835313113,0.894987174,1.221296847,1.356725146,1.561403509,1.040102434,1.049706775,1.100784006,1.06205813,1.360730594,1,1.301910828,1.048103041,0.996654914,0.981481481,1.01306855,0.989010989
9433542,De,6698,2433640.0:7295028.0:8180570.0:325814.0:4170186.0:6718788.0:3991700.0:6060844.0:4517246.0:6005866.0:8907338.0,Ye,10618,1762060.0:1655436.0:8033304.0:1637320.0:3620742.0:8050160.0:1547993.0:7651657.0:5367676.0:4527942.0:8070915.0,De,6698,Ye,field,Qs Pk Cd,Chesterfield,18-06-2023,day match,Vy Bt,2023,1511,0.571428571,50,140,0,0.890488589,1.248189598,0.682375726,0.7,0.641975309,0.900606646,0.8288124,0.868640846,0.779547901,0.298597194,1.228070175,0.364369957,0.992073178,0.936685205,0.977011494,1.021229313,0.968421053
9484565,Id Ud,40578,6818622.0:1626526.0:2364543.0:6460614.0:7960847.0:3459623.0:4767832.0:8522422.0:4769148.0:5141226.0:6819238.0,Qa Gs,40592,2089079.0:1585457.0:7694581.0:290051.0:1594333.0:3364234.0:2437049.0:5744850.0:8106713.0:8106629.0:9373930.0,Id Ud,40578,Id Ud,bat,Nl Sm Ki,Karachi,24-02-2023,night match,Pn Sr Le,2022/23,3422,1.25,66.67,170.9,0,1.194769817,0.850044897,0.986875,0.929411765,1.173469388,1.123146995,1.071820473,1.182606542,1.01247338,0.950819672,1.714285714,1.162055336,1.017766056,1.171896629,0.910447761,0.962893641,1.022905983
9249162,Ch Rc,895,8392194.0:9198405.0:8095317.0:8095324.0:9198412.0:9198384.0:8846039.0:8095352.0:9265367.0:9265374.0:8095359.0,Aa,300,8392145.0:8392131.0:8096451.0:7326220.0:7712494.0:9227455.0:8846102.0:8392152.0:4556222.0:8846081.0:8846074.0,Aa,300,Aa,field,St Pe Fd Vr,Prague,09-07-2022,day match,Aa tr of Ch Rc,2022,24828,1,0,,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
9684450,Mm,45933,8149504.0:9822147.0:9373125.0:9009293.0:9822140.0:8058938.0:5442772.0:9373139.0:8118277.0:9009321.0:8766407.0:9822133.0,Hd Ia,12718,5549088.0:7584464.0:8191868.0:8488864.0:7491259.0:4232297.0:7555652.0:7560069.0:4232325.0:8512951.0:9047821.0:8725079.0,Hd Ia,12718,Hd Ia,field,Si Mh Sm Jr,Jaipur,21-10-2023,day/night match,Sd Mq Ai Ty,2023/24,4661,1,0,130.4615385,1,0.15295082,0.841324201,2.692307692,1.666666667,0.8,0.665000446,1.076023392,1.326720565,0.892602114,0.111111111,0.741935484,0.194860814,0.84168956,1.129395136,0.8,0.876660188,0.846153846
9027451,Nn Ds,17982,7907451.0:4381761.0:1945411.0:387778.0:3519011.0:4949790.0:3776849.0:2288824.0:1626561.0:3913475.0:3566240.0,Cy,17653,2659243.0:2721627.0:2672214.0:4381705.0:3682160.0:3834361.0:8706179.0:6739830.0:3546297.0:1495731.0:3834319.0,Nn Ds,17982,Cy,field,Sn Pk Hn,Hamilton,29-01-2022,night match,Sr Sh,2021/22,3541,0.363636364,75,146.4,0,1.218716496,1.258216319,0.646325459,0.603896104,0.471910112,0.874046139,0.663159203,0.746994105,0.955342001,0.573770492,0.985507246,0.686507937,0.971487202,0.85525861,1.131313131,0.959004899,0.988235294
9085243,We,10576,5320118.0:3298427.0:3703328.0:1626526.0:4051396.0:7671313.0:3056815.0:360086.0:8855594.0:6240632.0:8018751.0,Ye,10618,1762060.0:6718326.0:3294444.0:6381962.0:6460614.0:3620742.0:5367676.0:8050160.0:7804677.0:5361166.0:4527942.0,Ye,10618,Ye,field,Cy Gd Nw Rd Wr,Worcester,23-06-2022,day match,Vy Bt,2022,1525,1.090909091,0,163.5714286,1,0.836981304,0.668932956,1.085862324,0.987179487,0.535353535,0.921667016,1.138000434,1.102455077,0.833931563,0.350140056,1.027027027,0.393886463,0.92474043,0.857873392,0.90625,1.019457582,0.973684211
9087238,Bh,188,4403419.0:3758565.0:3056752.0:393014.0:6551978.0:3850944.0:2875368.0:3769555.0:2436356.0:2316327.0:6526498.0,Pn,62,2263736.0:2437021.0:2437049.0:8438926.0:1637320.0:3364234.0:6460614.0:8298779.0:8106629.0:8131255.0:7507303.0,Pn,62,Bh,bat,Ae Ol,Adelaide,06-11-2022,day match,Pn tr of Aa,2022/23,930,0.15,0,158,1,0.299803922,0.716534155,0.506784969,0.35426009,0.302325581,0.754778955,0.463603287,0.510844347,0.877603557,0.606413994,0.438095238,0.577885391,0.998783825,1.126411857,0.791208791,1.014702643,1.032226201
9097367,Wn Pe,23869,323049.0:4876122.0:4880294.0:1837205.0:3373138.0:1858961.0:2204950.0:3851770.0:6640164.0:2659502.0:2218376.0,Ts,23750,3406717.0:2654014.0:7494668.0:3057312.0:4159644.0:4888218.0:2259739.0:3818282.0:328607.0:2659222.0:2654028.0,Ts,23750,Ts,field,St Gs Pk Pt Eh,Port Elizabeth,19-02-2022,day match,CA T0 Ce,2021/22,1224,0.166666667,0,145.4583333,1,1.737186103,0.982836174,0.848525469,0.654761905,1,0.894956166,0.835616438,0.807228576,1.046026388,1.62295082,1.857142857,1.666666667,1.021691635,1.128935324,1,0.951901637,0.990929705
9457454,Da Ds,40452,2308928.0:4980926.0:3056752.0:1884672.0:2104339.0:1890958.0:6417102.0:2815728.0:393889.0:3769555.0:3580737.0,Cm Cs,40424,7864009.0:3849642.0:6551978.0:5736100.0:2820957.0:4502392.0:7084972.0:4403468.0:6149268.0:351448.0:4433631.0,Cm Cs,40424,Da Ds,bat,Zr Ad Cy Sm Cm,Chattogram,14-01-2023,night match,Bh Pr Le,2022/23,13530,0.5,0,157,1,1.195219124,1.398496241,0.631762653,0.740740741,0.583333333,0.867828639,0.641534009,0.811933439,0.995144158,0.915492958,1.041666667,0.938697318,1.003290001,1.215433973,1.379310345,0.87353369,0.987244898
9433388,Sy,9876,6282856.0:1798705.0:4640824.0:3573723.0:1613919.0:7672657.0:2790675.0:3851658.0:2022957.0:4433120.0:7276380.0,Gn,7573,5164844.0:1722048.0:7677767.0:319948.0:2707431.0:2979857.0:7664957.0:3212292.0:8339701.0:5192830.0:6196280.0,Sy,9876,Sy,bat,Sa Gs Cf,Cardiff,07-06-2023,day/night match,Vy Bt,2023,4521,2.5,50,142.9,0,1.325581395,1.91501922,1.842652796,2.928571429,2.358974359,1.310788405,1.26529199,1.068178302,1.196519652,3.942028986,1.5,3.190635452,1.015112641,1.00232546,1.969230769,1.039769279,1.041322314
9076878,Fe Bl,47529,3245689.0:363173.0:393182.0:2875368.0:4403419.0:6930230.0:393014.0:2804122.0:6818776.0:6149268.0:6529354.0,Ka Ts,42573,363047.0:3056752.0:2104332.0:5831622.0:392216.0:4403426.0:1634611.0:1881193.0:391271.0:1965158.0:2630081.0,Fe Bl,47529,Ka Ts,field,Zr Ad Cy Sm Cm,Chattogram,29-01-2022,day match,Bh Pr Le,2021/22,13530,0.111111111,0,143.5,0,0.33990099,1.225531278,0.568932039,0.523364486,0.350877193,0.809698677,0.65047619,0.656159345,0.995528585,1,0.730769231,0.855670103,0.966019444,0.730541292,1.020833333,0.882897513,1.01754386
9344418,Ts,23750,7494668.0:4888344.0:4888218.0:3851336.0:3406717.0:4159644.0:5197436.0:2259739.0:3030733.0:3818282.0:328607.0,Ks,22784,2667223.0:4160316.0:4167673.0:3496933.0:1937914.0:1863889.0:4172083.0:4239794.0:4159931.0:6639828.0:3801300.0,Ts,23750,Ks,field,Ss Pk Pm,Potchefstroom,31-10-2022,day match,CA T0 Ce,2022/23,9582,0.333333333,100,144.0714286,0,1.64588704,2.001955034,0.72962963,0.925,0.620689655,1.232724226,0.907250471,0.644861508,1.138083228,7.545454545,1.083333333,4.173913043,0.991195421,1.179719518,1.3,0.863229155,1.022080964
9084599,Sx,9967,2263736.0:164233.0:7869987.0:74087.0:4411231.0:4504044.0:6311612.0:2083395.0:3214812.0:8820517.0:1471994.0,Gn,7573,2531913.0:1722048.0:5515922.0:5164844.0:2707431.0:5406302.0:6196280.0:2633196.0:3998070.0:7664957.0:1929619.0,Gn,7573,Gn,field,Cy Gd He,Brighton,26-05-2022,night match,Vy Bt,2022,797,1.777777778,100,150,1,2.486153846,1.294509151,1.479928635,1.675,1.147540984,0.963224575,1.19264816,1.257137376,1.028535591,1.297297297,2.318181818,1.587096774,0.982478892,0.751305843,1.345454545,0.99785218,1.040540541
9327534,Ua,251,3719197.0:2943457.0:2159093.0:7906968.0:8246440.0:6496776.0:8246433.0:8964836.0:8246419.0:8964892.0:2943443.0,Me,1210,8088499.0:4099318.0:8088562.0:8088520.0:8088534.0:8142126.0:8142119.0:8088548.0:8088590.0:8088541.0:8088583.0,Ua,251,Ua,bat,We Pk Bi,Benoni,18-09-2022,day match,Ua tr of Sh Aa,2022,2190,1,0,134,0,67.67,3.145114943,1,1,1,1,1,1,1.008362818,1.266666667,1.466666667,1.346666667,0.933672767,0.468828388,1.5,0.7715311,1.125
9051181,Mn Ss,44904,1637320.0:2263736.0:2231928.0:5017144.0:6249256.0:8738631.0:2695468.0:3137714.0:284339.0:8427978.0:2157770.0,Qa Gs,40592,2089079.0:7694581.0:2437035.0:2220924.0:3364234.0:1594333.0:302868.0:8277716.0:8106629.0:6572572.0:3009880.0,Mn Ss,44904,Mn Ss,bat,Gi Sm Le,Lahore,18-02-2022,day/night match,Pn Sr Le,2021/22,3828,2,66.67,168.625,0,2.167529284,2.3877711,1.522703273,1.467889908,1.589285714,1.094623493,1.159140565,1.219194744,1.283878862,6.6,1.057142857,4.94893617,0.989280878,1.045288847,1.145833333,0.889122182,1.024578846
9087259,Ia,55,2954769.0:238727.0:1776627.0:3125562.0:4377610.0:6521080.0:184960.0:3882850.0:2282125.0:3373285.0:7881845.0,Ed,20,2162782.0:1749075.0:4685568.0:2178119.0:6381962.0:2827327.0:62432.0:4640824.0:1730658.0:2022957.0:1711492.0,Ed,20,Ed,field,Ae Ol,Adelaide,10-11-2022,night match,Ia tr of Aa,2022/23,930,1.136363636,60,154.6666667,1,1,1.33914679,1.025099075,1.010676157,0.85,0.907347824,1.040947382,1.113917228,1.211061947,1.709677419,1.163043478,1.641991925,1.004447979,,0.990291262,0.963478248,1.025060386
9128517,Lw Sr Gs,48334,2954769.0:2654014.0:2034423.0:2275097.0:3479860.0:3299407.0:8058903.0:2740408.0:3865077.0:4859490.0:8228100.0,Mi Is,30435,5043310.0:238727.0:7494668.0:3125562.0:8191868.0:1613926.0:4690104.0:2733401.0:3696482.0:4377694.0:3214812.0,Lw Sr Gs,48334,Mi Is,field,Be Sm Mi,Mumbai,16-04-2022,day/night match,In Pr Le,2022,2764,1.615384615,0,182,0,2.070280577,1.106353814,1.535221496,1.305882353,1.186046512,0.929808311,1.093970474,1.135419613,0.94484198,0.3375,0.675,0.421875,0.953397778,0.905684852,1.107526882,1.005478465,1.01877551
9085348,Kt,8056,87191.0:8822715.0:7787772.0:3620756.0:1707621.0:142582.0:3373138.0:7687315.0:4473993.0:6399210.0:7732934.0,Sy,9876,2089079.0:6282856.0:4640824.0:1798705.0:7869994.0:3573723.0:2022957.0:7672657.0:1613919.0:6646940.0:3231437.0,Sy,9876,Sy,field,Kn Ol Ln,London,01-07-2022,day/night match,Vy Bt,2022,328,0.666666667,66.67,137.1785714,1,0.671772094,0.868121842,0.818589744,0.556097561,0.631067961,0.771433793,0.815514564,0.941023801,1.180264609,2.506329114,0.5,2.101010101,0.936045052,0.978161757,1.009009009,1.038792297,0.983775811
8844331,Si La,69,7200598.0:2420760.0:4403531.0:5490582.0:2104409.0:3061225.0:4365878.0:3865077.0:7968225.0:2590293.0:5490638.0,Aa,27,3535853.0:4223883.0:37351.0:2275195.0:4635658.0:2275097.0:1611364.0:5788320.0:5419574.0:2656541.0:1905847.0,Aa,27,Aa,field,Me Ct Gd,Melbourne,18-02-2022,night match,Si La tr of Aa,2021/22,440,1,0,164.3666667,1,0.877192982,0.739152592,0.940335306,0.943231441,0.532786885,1.022945461,0.98761119,0.78984918,1.001964637,1.112781955,0.707692308,1.013232514,0.981492402,0.855160423,0.701754386,1.032451266,1.029177114
9668539,Ia,55,5043310.0:7491224.0:3125562.0:8191868.0:2981614.0:4377610.0:3882850.0:8228100.0:7881845.0:3011735.0:6487970.0,Wt Is,41,4690258.0:2436405.0:2331475.0:4230127.0:5742470.0:4690188.0:4739552.0:2740408.0:3715697.0:4690230.0:6347494.0,Wt Is,41,Ia,bat,Pe Sm Ga,Providence,06-08-2023,day match,Ia tr of Wt Is ad Ud Ss of Aa,2023,13915,1.583333333,50,152.8571429,1,1.651390789,1.703423968,0.973110096,1.170616114,0.63583815,0.950714309,1.214737949,1.276052098,1.66442953,5.046153846,2.018867925,4.581765557,0.981005004,,1.204819277,0.971459151,0.981308411
9457671,Fe Bl,47529,4403454.0:363047.0:392188.0:5554282.0:2398346.0:393014.0:2662491.0:2630081.0:6493346.0:2666831.0:2294823.0,Rr Rs,35790,6930580.0:2104332.0:8127321.0:2875368.0:4230127.0:3061225.0:360086.0:5831622.0:7084930.0:6486416.0:6818776.0,Rr Rs,35790,Rr Rs,field,Se Ba Nl Sm Mr,Dhaka,12-02-2023,day/night match,Bh Pr Le,2022/23,14188,1.166666667,100,148.6,1,0.835313113,0.616392243,0.793259883,0.883211679,1.15,1.041863659,1.138211382,1.171828182,1.104434072,2.269230769,0.536585366,1.908629442,1.024922036,,0.966666667,1.046644533,0.963585434
9094406,Tt Rs,46731,1655436.0:1749075.0:3294444.0:5788320.0:1626526.0:2535420.0:5516720.0:130437.0:4012203.0:5404440.0:2654028.0,Wh Fe,46752,4003390.0:6139370.0:3651472.0:5436878.0:2252452.0:4170186.0:2158869.0:3913475.0:6005866.0:2538983.0:2904943.0,Tt Rs,46731,Wh Fe,field,Tt Be Nm,Nottingham,29-08-2022,night match,Te Hd Ms Cn,2022,251,1,100,148.9,0,1.875483871,0.641711847,1.04835924,0.93627451,1.11627907,0.95955445,0.827705358,1.0161105,1.015075377,0.578947368,3.666666667,1.32,1.006559989,1.541817362,0.791666667,1.046814737,1.011111111
9084571,Kt,8056,4655384.0:2958164.0:87191.0:2083409.0:3620756.0:7787772.0:3373138.0:7687315.0:6399210.0:4473993.0:7732934.0,St,9701,6139370.0:7694581.0:2231928.0:3239102.0:6320362.0:2535420.0:7664943.0:5288226.0:334963.0:2752966.0:2850868.0,St,9701,Kt,bat,St Le Gd Cy,Canterbury,25-05-2022,night match,Vy Bt,2022,342,2,33.33,168.4375,1,1,2.763629643,1.164698571,1.058201058,1.142857143,1.015851038,1.221467057,1.167733269,1.145130316,2.128654971,0.489795918,1.865793781,0.970315919,1.163841777,1.355263158,0.895929365,0.99722569
9433206,Ex,7258,3200973.0:6065548.0:4489974.0:5436878.0:6364588.0:8044490.0:5788320.0:1499868.0:3030733.0:4873014.0:5404440.0,Sx,9967,74087.0:7753017.0:4215098.0:6460614.0:3622856.0:8621143.0:4504044.0:3997727.0:8015734.0:3214812.0:8006676.0,Ex,7258,Sx,field,Cy Gd He,Brighton,01-06-2023,day/night match,Vy Bt,2023,797,4.333333333,50,163.6,0,1.778534459,2.974352463,1.60959651,1.784946237,1.95,1.02676092,1.245024876,1.278515586,1.051655251,1.543103448,0.93442623,1.385106383,1.000386729,0.953715052,1.164556962,0.893945781,1.009759358
9087119,Ze,76,6572726.0:387897.0:6662480.0:391103.0:2097017.0:2056830.0:3471761.0:3788581.0:4872902.0:5643700.0:5789370.0,Pn,62,2263736.0:2437021.0:1637320.0:3364234.0:6460614.0:8180570.0:2437049.0:8298779.0:7507303.0:8131255.0:8106629.0,Ze,76,Ze,bat,Ph Sm,Perth,27-10-2022,night match,Ze tr of Aa,2022/23,23841,0.304347826,33.33,152.0555556,0,1.488600091,1.467338249,0.684668192,0.6,0.585858586,0.999737022,0.768754627,0.667725588,0.964920711,1,0.262626263,0.870567376,1.019398914,1.061131839,1.034883721,0.91884018,1.0367623
9262042,Ga An Ws,36084,2124002.0:3715690.0:4069666.0:4690188.0:4739552.0:3057312.0:5744850.0:4739580.0:4690328.0:2654028.0:284339.0,Ja Ts,36098,4690258.0:3761246.0:1613898.0:5742470.0:5744780.0:1594319.0:4690104.0:5509524.0:2036649.0:4239794.0:3023383.0,Ja Ts,36098,Ja Ts,field,Wr Pk Be St Ks,Basseterre,03-09-2022,day match,Cn Pr Le,2022,4045,1,100,157.7666667,1,1.09795479,0.662403628,0.992,1.161971831,0.956896552,0.955709739,1.089845739,1.123348102,0.878536206,0.38996139,1.142857143,0.428571429,1.010033039,1.050466098,0.965909091,1.119646244,1.008304836
9097325,Bd,22497,4239773.0:1941743.0:4172972.0:3845029.0:1556253.0:6624582.0:2625895.0:2753036.0:3062555.0:4175772.0:4243630.0,Ls,23113,6878164.0:1884973.0:4167855.0:4887406.0:2654042.0:4172601.0:2658445.0:3872756.0:1616040.0:6646240.0:2659166.0,Bd,22497,Ls,field,St Gs Pk Pt Eh,Port Elizabeth,15-02-2022,day match,CA T0 Ce,2021/22,1224,1,0,152,0,0.013157895,0.371322938,0.871681416,0.836363636,1.117647059,0.875912144,0.985382017,1.024084691,0.960457213,0.365853659,0.375,0.369458128,0.992086056,0.915687046,0.615384615,0.924146292,0.944444444
9097479,Ud Ab Es,202,8688952.0:3743151.0:2154669.0:8463783.0:7881082.0:6823046.0:1718443.0:1604588.0:2691688.0:8250115.0:8426291.0,Nl,237,1633813.0:7409611.0:5562962.0:4908532.0:7634388.0:181852.0:4761966.0:8296644.0:7634192.0:7507387.0:6722540.0,Ud Ab Es,202,Nl,field,Al At Ct Gd On Ct My Tf 1,Al Amarat,12-02-2022,day match,Ud Ab Es tr of On,2021/22,23736,1,0,138,0,0.00990099,-0.162303665,0.055555556,1,0.5,0.008293479,0.12,0.168873058,0.996155079,1,0.714285714,0.862068966,0.705069124,0.048619267,0.055555556,2.949547219,1
